instance_id,course_code,course_name,ects_credits,provider,start_date,end_date,instructor_name,instructor_email,location,description,enrollment
5190,UNUD-GEO-879-CC5F2E,Signal Processing,12,University of Udine,2025-09-22,2025-12-22,Prof. Dr. Aurora Santoro,aurora.santoro@uniud.it,Lab Informatica,"This course introduces students to the core concepts of signal processing through lectures, exercises and a final project.",47
5191,UNUD-GEO-874-E92FEF,Art History,9,University of Udine,2025-09-06,2026-01-06,Dr. Alessandro Santoro,alessandro.santoro@uniud.it,Biblioteca Centrale,This module develops both theoretical understanding and hands-on skills in art history via weekly lab sessions.,212
5192,UNUD-LET-888-EC153A,Renaissance Studies,10,University of Udine,2023-05-04,2023-11-04,Prof. Dr. Tommaso Ferrara,tommaso.ferrara@uniud.it,Laboratorio Chimica 2,"Graduate-level seminar on renaissance studies; students read papers, complete assignments and present a final project.",290
5193,UNUD-STO-877-95CDE9,Toxicology,8,University of Udine,2022-01-24,2022-07-24,Prof. Tommaso Conti,tommaso.conti@uniud.it,Aula Magna Udine,"An advanced module covering theory and practice in toxicology, with emphasis on real-world applications.",227
5194,UNUD-AGR-895-08DBB2,Computational Geometry,4,University of Udine,2025-06-19,2025-12-19,Prof. Giuseppe Mancini,giuseppe.mancini@uniud.it,Aula 1B,"Graduate-level seminar on computational geometry; students read papers, complete assignments and present a final project.",53
5195,UNUD-GEO-878-198766,Modern History,10,University of Udine,2023-12-12,2024-02-12,Prof. Dr. Marco Conti,marco.conti@uniud.it,Polo Scientifico A,"Graduate-level seminar on modern history; students read papers, complete assignments and present a final project.",127
5196,UNUD-AGR-885-E1A01F,Statistical Physics,6,University of Udine,2024-03-27,2024-09-27,Prof. Dr. Giulia Santoro,giulia.santoro@uniud.it,Aula Disegno,Foundational survey of statistical physics. Prerequisites include basic mathematics and programming proficiency.,247
5197,UNUD-STO-873-B046CA,DevOps Engineering,3,University of Udine,2022-02-01,2022-05-01,Dr. Matteo Gallo,matteo.gallo@uniud.it,Aula Disegno,"An advanced module covering theory and practice in devops engineering, with emphasis on real-world applications.",196
5198,UNUD-ECO-870-1D6F55,Electromagnetism,12,University of Udine,2022-10-16,2023-02-16,Dr. Elena Marino,elena.marino@tu-chemnitz.de,Aula 1B,"This course introduces students to the core concepts of electromagnetism through lectures, exercises and a final project.",231
5199,UNUD-FIS-896-9D16F3,Data Mining,10,University of Udine,2024-09-07,2024-12-07,Dr. Simone Marino,simone.marino@uniud.it,Sala Riunioni,"An advanced module covering theory and practice in data mining, with emphasis on real-world applications.",172
5200,UNUD-MED-895-81F0FD,Information Systems,3,University of Udine,2025-10-02,2026-04-02,Prof. Dr. Simone Rinaldi,simone.rinaldi@uniud.it,Aula Magna Rizzi,,251
5201,UNUD-STO-889-B1BA84,Renaissance Studies,12,University of Udine,2024-05-04,2024-07-04,Dr. Sofia Rizzo,sofia.rizzo@uniud.it,Palazzo Florio,Renaissance Studies is an undergraduate course exploring foundational topics and selected case studies.,185
5202,UNUD-CHI-888-E6E5F7,Computational Linguistics,12,University of Udine,2024-07-27,2024-11-27,Prof. Simone Bruno,simone.bruno@uniud.it,Aula Magna,"An advanced module covering theory and practice in computational linguistics, with emphasis on real-world applications.",229
5203,UNUD-CHI-892-2679B6,Network Protocols,12,University of Udine,2024-03-08,2024-08-08,Prof. Dr. Chiara Gallo,chiara.gallo@uniud.it,Polo Umanistico B,Foundational survey of network protocols. Prerequisites include basic mathematics and programming proficiency.,18
5204,UNUD-LET-881-485C76,Epidemiology,3,University of Udine,2023-11-06,2024-04-06,Prof. Luca Ricci,luca.ricci@uniud.it,Biblioteca Centrale,Epidemiology is an undergraduate course exploring foundational topics and selected case studies.,31
5205,UNUD-LET-871-9A703C,Number Theory,6,University of Udine,2024-09-03,2025-02-03,Dr. Tommaso Lombardi,tommaso.lombardi@uniud.it,Laboratorio Chimica 2,"This course introduces students to the core concepts of number theory through lectures, exercises and a final project.",247
5206,UNUD-INF-876-AE1B64,Computer Graphics,9,University of Udine,2023-12-26,2024-05-26,Dr. Beatrice Rossi,beatrice.rossi@uniud.it,Aula Disegno,This module develops both theoretical understanding and hands-on skills in computer graphics via weekly lab sessions.,197
5207,UNUD-CHI-889-69B884,Functional Programming,3,University of Udine,2023-10-17,2024-03-17,Prof. Lorenzo Greco,lorenzo.greco@uniud.it,Aula Magna,"An advanced module covering theory and practice in functional programming, with emphasis on real-world applications.",252
5208,UNUD-DIR-906-F4E568,Software Engineering,9,University of Udine,2023-06-05,2023-09-05,Prof. Sofia Rinaldi,sofia.rinaldi@uniud.it,Aula 3C,"An advanced module covering theory and practice in statistics for data science, with emphasis on real-world applications.",88
5209,UNUD-INF-888-E94DF7,Cognitive Psychology,8,University of Udine,2024-06-13,2024-11-13,Prof. Dr. Marco Caruso,marco.caruso@uniud.it,Sala Riunioni,"This course introduces students to the core concepts of cognitive psychology through lectures, exercises and a final project.",146
5210,UNUD-GEO-893-B41833,Industrial Organization,10,University of Udine,2022-06-08,2022-10-08,Prof. Dr. Matteo Giordano,matteo.giordano@uniud.it,Aula 1B,This module develops both theoretical understanding and hands-on skills in industrial organization via weekly lab sessions.,239
5211,UNUD-ECO-896-2F825E,Microbiology,9,University of Udine,2023-06-16,2023-10-16,Prof. Aurora De Luca,aurora.de luca@uniud.it,Aula Disegno,"This course introduces students to the core concepts of microbiology through lectures, exercises and a final project.",110
5212,UNUD-MAT-913-D60E72,Analytical Chemistry,3,University of Udine,2026-02-22,2025-10-22,Prof. Dr. Simone Ricci,simone.ricci@uniud.it,Biblioteca Centrale,"An advanced module covering theory and practice in analytical chemistry, with emphasis on real-world applications.",134
5213,UNUD-ING-902-38D73E,Deep Learning Foundations,6,University of Udine,2022-12-15,2023-02-15,Prof. Dr. Valentina Santoro,valentina.santoro@uniud.it,Sala Riunioni,"This course introduces students to the core concepts of deep learning foundations through lectures, exercises and a final project.",246
5214,UNUD-GEO-877-F2DACA,Cryptography Basics,3,University of Udine,2024-12-03,2025-06-03,Prof. Dr. Giuseppe Rossi,giuseppe.rossi@uniud.it,Aula 3C,"An advanced module covering theory and practice in cryptography basics, with emphasis on real-world applications.",106
5215,UNUD-MAT-898-209C43,Modern History,10,University of Udine,2025-07-11,2025-11-11,Dr. Sara Ferrara,sara.ferrara@uniud.it,Aula Magna Udine,"An advanced module covering theory and practice in modern history, with emphasis on real-world applications.",196
5216,UNUD-ECO-887-44434A,Sociology of Education,8,University of Udine,2022-01-22,2022-03-22,Prof. Laura Bruno,laura.bruno@uniud.it,Polo Umanistico B,Sociology of Education is an undergraduate course exploring foundational topics and selected case studies.,179
5217,UNUD-STO-898-E0ACA5,Web Technologies,10,University of Udine,2024-02-15,2024-05-15,Prof. Martina Conti,martina.conti@uniud.it,Aula Magna,"This course introduces students to the core concepts of web technologies through lectures, exercises and a final project.",274
5218,UNUD-MAT-895-E980CA,Composition Studies,9,University of Udine,2024-04-23,2024-10-23,Prof. Dr. Andrea Ferrara,andrea.ferrara@uniud.it,Sala Conferenze,Composition Studies is an undergraduate course exploring foundational topics and selected case studies.,255
5219,UNUD-GEO-901-B72FC4,Social Psychology,86,University of Udine,2025-01-14,2025-03-14,Prof. Dr. Elena Greco,elena.greco@uniud.it,Palazzo Antonini,"This course introduces students to the core concepts of social psychology through lectures, exercises and a final project.",243
5220,UNUD-MED-879-2A9B8C,Graph Algorithms,9,University of Udine,2023-08-07,2023-12-07,Dr. Giulia Moretti,giulia.moretti@uniud.it,Lab Informatica,"An advanced module covering theory and practice in graph algorithms, with emphasis on real-world applications.",173
5221,UNUD-MAT-882-346620,Computer Vision,6,University of Udine,2025-02-16,2025-07-16,Prof. Andrea Greco,andrea.greco@uniud.it,Aula Magna Rizzi,This module develops both theoretical understanding and hands-on skills in computer vision via weekly lab sessions.,277
5222,UNUD-DIR-905-CAA9D9,International Trade,0,University of Udine,2022-03-11,2022-07-11,Prof. Sofia Martini,sofia.martini@uniud.it,Polo Umanistico B,"An advanced module covering theory and practice in international trade, with emphasis on real-world applications.",30
5223,UNUD-FIS-882-DACE9A,Heat Transfer,6,University of Udine,2022-12-05,2023-02-05,Dr. Matteo De Luca,matteo.de luca@uniud.it,Aula Disegno,This module develops both theoretical understanding and hands-on skills in heat transfer via weekly lab sessions.,251
5224,UNUD-INF-881-87B924,Psycholinguistics,8,University of Udine,2024-03-10,2024-06-10,Prof. Laura Santoro,laura.santoro@uniud.it,Palazzo Florio,Psycholinguistics is an undergraduate course exploring foundational topics and selected case studies.,15
5225,UNUD-GEO-902-0F2715,Theory of Computation,12,University of Udine,2024-12-23,2024-12-23,Prof. Luca Moretti,luca.moretti@uniud.it,Polo Umanistico B,"An advanced module covering theory and practice in theory of computation, with emphasis on real-world applications.",71
5226,UNUD-ING-904-E5CCF2,3955,6,University of Udine,2022-01-14,2022-06-14,Dr. Marco Rizzo,marco.rizzo@uniud.it,Aula Magna Udine,"An advanced module covering theory and practice in monetary theory, with emphasis on real-world applications.",126
5227,UNUD-GEO-888-2B6325,Knowledge Representation,4,University of Udine,2022-03-07,2022-09-07,Prof. Dr. Matteo Costa,matteo.costa@uniud.it,Biblioteca Centrale,"An advanced module covering theory and practice in knowledge representation, with emphasis on real-world applications.",172
5228,UNUD-FIS-884-93AEDF,Psycholinguistics,8,University of Udine,2023-01-19,2023-04-19,Prof. Aurora Mancini,aurora.mancini@uniud.it,Aula Disegno,Foundational survey of psycholinguistics. Prerequisites include basic mathematics and programming proficiency.,133
5229,UNUD-AGR-879-C8E29F,Sustainable Development,6,University of Udine,2023-09-24,2024-01-24,Dr. Matteo Rinaldi,matteo.rinaldi@uniud.it,Aula 3C,Sustainable Development is an undergraduate course exploring foundational topics and selected case studies.,48
5230,UNUD-MED-884-BCD38B,Biochemistry,4,University of Udine,2025-07-28,2025-11-28,Prof. Dr. Tommaso Moretti,tommaso.moretti@uniud.it,Online (Teams),Biochemistry is an undergraduate course exploring foundational topics and selected case studies.,195
5231,UNUD-FIS-912-4395AD,Electromagnetism II,6,University of Udine,,2025-04-07,Prof. Luca Barbieri,luca.barbieri@uniud.it,Laboratorio Chimica 2,Electromagnetism II is an undergraduate course exploring foundational topics and selected case studies.,187
5232,UNUD-MAT-880-C69DB2,Bayesian Statistics,4,University of Udine,2025-07-16,2025-09-16,Dr. Francesca Santoro,francesca.santoro@uniud.it,Aula Magna Udine,"Graduate-level seminar on bayesian statistics; students read papers, complete assignments and present a final project.",143
5233,UNUD-MED-888-6D9681,Thermodynamics,12,University of Udine,2022-11-23,2023-01-23,Prof. Laura De Luca,laura.de luca@uniud.it,Aula 3C,Thermodynamics is an undergraduate course exploring foundational topics and selected case studies.,213
5234,UNUD-ING-876-ABF298,Network Protocols,4,University of Udine,2024-08-12,2025-01-12,Prof. Dr. Lorenzo Galli,lorenzo.galli@uniud.it,Biblioteca Centrale,"An advanced module covering theory and practice in network protocols, with emphasis on real-world applications.",226
5235,UNUD-LET-882-25D26A,Optimization Theory,8,University of Udine,2024-07-04,2024-12-04,Prof. Aurora Martini,aurora.martini@uniud.it,Polo Scientifico A,"An advanced module covering theory and practice in optimization theory, with emphasis on real-world applications.",223
5236,UNUD-CHI-881-52007B,Edge Computing,3,University of Udine,2023-04-22,2023-10-22,Dr. Francesca Rossi,francesca.rossi@tu-chemnitz.de,Aula 3C,"An advanced module covering theory and practice in edge computing, with emphasis on real-world applications.",200
5237,UNUD-GEO-880-F85563,International Trade,5,University of Udine,2022-01-24,2022-07-24,Dr. Lorenzo Barbieri,lorenzo.barbieri@uniud.it,Aula Magna,"Graduate-level seminar on international trade; students read papers, complete assignments and present a final project.",183
5238,UNUD-FIS-876-C9868E,Computer Vision,8,University of Udine,2024-04-12,2024-08-12,Dr. Luca Galli,luca.galli@uniud.it,Aula Magna Rizzi,Foundational survey of computer vision. Prerequisites include basic mathematics and programming proficiency.,248
5239,UNUD-MAT-901-499FB9,Public Finance,10,University of Udine,2023-07-01,2023-09-01,Prof. Valentina Lombardi,valentina.lombardi@uniud.it,Polo Scientifico A,"This course introduces students to the core concepts of public finance through lectures, exercises and a final project.",133
5240,UNUD-CHI-896-72D4D5,Game Theory,3,University of Udine,2025-11-28,2026-01-28,Prof. Dr. Riccardo Greco,riccardo.greco@uniud.it,Aula Disegno,Game Theory is an undergraduate course exploring foundational topics and selected case studies.,263
5241,UNUD-FIS-914-2F8FE3,Mechatronics II,0,University of Udine,2025-10-20,2026-04-20,Prof. Alessia Bruno,alessia.bruno@uniud.it,Aula Magna Rizzi,This module develops both theoretical understanding and hands-on skills in mechatronics ii via weekly lab sessions.,42
5242,UNUD-LET-913-0193CE,Structural Engineering Advanced,6,University of Udine,2025-07-09,2025-09-09,Dr. Andrea Giordano,,Lab Informatica,"An advanced module covering theory and practice in structural engineering advanced, with emphasis on real-world applications.",105
5243,UNUD-LET-889-D5F32D,Sustainable Development,9,University of Udine,2025-04-05,2025-10-05,Dr. Alessia Bianchi,alessia.bianchi@uniud.it,Aula Magna Rizzi,"Graduate-level seminar on sustainable development; students read papers, complete assignments and present a final project.",289
5244,UNUD-GEO-884-9DC307,Statistical Physics,10,University of Udine,2023-01-02,2023-06-02,Prof. Dr. Beatrice Giordano,beatrice.giordano@uniud.it,Aula Magna Rizzi,Foundational survey of statistical physics. Prerequisites include basic mathematics and programming proficiency.,244
5245,UNUD-LET-875-0CE557,Solid State Physics,6,University of Udine,2023-08-07,2023-10-07,Dr. Beatrice Conti,beatrice.conti@uniud.it,Laboratorio Chimica 2,Foundational survey of solid state physics. Prerequisites include basic mathematics and programming proficiency.,73
5246,UNUD-STO-872-4BECA4,Physical Chemistry,12,University of Udine,2024-12-21,2025-04-21,Prof. Dr. Valentina Mariani,valentina.mariani@uniud.it,Aula Disegno,Physical Chemistry is an undergraduate course exploring foundational topics and selected case studies.,97
